time: 2000000000
0 2 6000001
0 3 6000001
0 4 6000001
0 5 6000001
0 6 6000001
0 7 6000001
0 8 6000001
0 9 6000001
0 10 6000001
0 11 6000001
0 12 6000001
0 13 6000001
0 14 6000001
0 15 6000001
0 16 6000001
0 17 6000001
0 18 6000001
0 19 6000001
0 20 6000001
0 21 6000001
0 22 6000001
0 23 6000001
0 24 6000001
0 25 6000001
0 26 6000001
0 27 6000001
0 28 6000001
0 29 6000001
0 30 6000001
0 31 6000001
0 32 6000001
0 33 6000001
0 34 6000001
0 35 6000001
0 36 6000001
0 37 6000001
0 38 6000001
0 39 6000001
0 40 6000001
0 41 6000001
0 42 6000001
0 43 6000001
0 44 6000001
0 45 6000001
0 46 6000001
0 47 6000001
0 48 6000001
0 49 6000001
0 50 6000001
0 51 6000001
0 52 6000001
0 53 6000001
0 54 6000001
0 55 6000001
0 56 6000001
0 57 6000001
0 58 6000001
0 59 6000001
0 60 6000001
0 61 6000001
0 62 6000001
0 63 6000001
0 64 6000001
0 65 6000001
0 66 6000001
0 67 6000001
0 68 6000001
0 69 6000001
0 70 6000001
0 71 6000001
0 72 6000001
0 73 6000001
0 74 6000001
0 75 6000001
0 76 6000001
0 77 6000001
0 78 6000001
0 79 6000001
0 80 6000001
0 81 6000001
0 82 6000001
0 83 6000001
0 84 6000001
0 85 6000001
0 86 6000001
0 87 6000001
0 88 6000001
0 89 6000001
0 90 6000001
0 91 6000001
0 92 6000001
0 93 6000001
0 94 6000001
0 95 6000001
0 96 6000001
0 97 6000001
0 98 6000001
0 99 6000001
0 100 6000001
0 101 6000001
0 102 6000001
0 103 6000001
0 104 6000001
0 105 6000001
0 106 6000001
0 107 6000001
0 108 6000001
0 109 6000001
0 110 6000001
0 111 6000001
0 112 6000001
0 113 6000001
0 114 6000001
0 115 6000001
0 116 6000001
0 117 6000001
0 118 6000001
0 119 6000001
0 120 6000001
0 121 6000001
0 122 6000001
0 123 6000001
0 124 6000001
0 125 6000001
0 126 6000001
0 127 6000001
0 128 6000001
0 129 6000001
0 130 6000001
0 131 6000001
0 132 6000001
0 133 6000001
0 134 6000001
0 135 6000001
0 136 6000001
0 137 6000001
0 138 6000001
0 139 6000001
0 140 6000001
0 141 6000001
0 142 6000001
0 143 6000001
0 144 6000001
0 145 6000001
0 146 6000001
0 147 6000001
0 148 6000001
0 149 6000001
0 150 6000001
0 151 6000001
0 152 6000001
0 153 6000001
0 154 6000001
0 155 6000001
0 156 6000001
0 157 6000001
0 158 6000001
0 159 6000001
0 160 6000001
0 161 6000001
0 162 6000001
0 163 6000001
0 164 6000001
0 165 6000001
0 166 6000001
0 167 6000001
0 168 6000001
0 169 6000001
0 170 6000001
0 171 6000001
0 172 6000001
0 173 6000001
0 174 6000001
0 175 6000001
0 176 6000001
0 177 6000001
0 178 6000001
0 179 6000001
0 180 6000001
0 181 6000001
0 182 6000001
0 183 6000001
0 184 6000001
0 185 6000001
0 186 6000001
0 187 6000001
0 188 6000001
0 189 6000001
0 190 6000001
0 191 6000001
0 192 6000001
0 193 6000001
0 194 6000001
0 195 6000001
0 196 6000001
0 197 6000001
0 198 6000001
0 199 6000001
0 200 6000001
time: 2700000000
